root	mode	first_line
testdir:fixedbugs/dse_move_auxint.go	interpreted	fixedbugs/dse_move_auxint.go:23:17: BASHPP-EEXPR-OPERAND: dst is not a scalar
testdir:fixedbugs/gcc61244.go	interpreted	test/fixedbugs/gcc61244.go:16:9: gosource: unsupported type switch initializer
testdir:fixedbugs/gcc61244.go	compiled	test/fixedbugs/gcc61244.go:16:9: gosource: unsupported type switch initializer
testdir:fixedbugs/gcc61253.go	interpreted	test/fixedbugs/gcc61253.go:17:7: gosource: unsupported compound simple statement
testdir:fixedbugs/gcc61253.go	compiled	test/fixedbugs/gcc61253.go:17:7: gosource: unsupported compound simple statement
testdir:fixedbugs/gcc61258.go	interpreted	BASHPP-EBUILTIN-TYPE: delete key: BASHPP-ECOLLECTION-ELEMENT: scalar cannot be used as [0]bool
testdir:fixedbugs/issue10253.go	interpreted	fixedbugs/issue10253.go:21:9: BASHPP-ESELECTOR-ROOT: text is not a structured value
testdir:fixedbugs/issue10486.go	interpreted	fixedbugs/issue10486.go:25:9: BASHPP-EEXPR-DIVZERO: division by zero
testdir:fixedbugs/issue10975.go	interpreted	test/fixedbugs/issue10975.go:16:12: cannot use type I outside a type constraint: interface contains type constraints
testdir:fixedbugs/issue10975.go	compiled	test/fixedbugs/issue10975.go:16:12: cannot use type I outside a type constraint: interface contains type constraints
testdir:fixedbugs/issue11053.go	interpreted	test/fixedbugs/issue11053.dir/p_test.go:44:13: BASHPP-EEXPR-FORM: unsupported scalar expression *syntax.BashPPNewExpr
testdir:fixedbugs/issue11326b.go	interpreted	fixedbugs/issue11326b.go:17:9: fixedbugs/issue11326b.go:17:9: BASHPP-EEXPR-LITERAL: invalid literal 0x.e883a0c5c8c7c429f87b989b4e2591165d9c5e1c6c2115eb208b250a2d69abf9a0b3dfdc73925664b57faa889e877c65b94f1b2f2a52c900dab926f8d3b4fe8dp+2147483644.0
testdir:fixedbugs/issue11326b.go	compiled	fixedbugs/issue11326b.go:15:1: LOWER-EEXPR: generated Go is not syntactically valid: 8:154: expected ';', found .0 (and 7 more errors)
testdir:fixedbugs/issue11369.go	interpreted	fixedbugs/issue11369.go:13:10: BASHPP-EASSIGN-TYPE: cannot use uint8 as byte in declaration
testdir:fixedbugs/issue11614.go	interpreted	test/fixedbugs/issue11614.go:18:2: (I) (type) is not an expression
testdir:fixedbugs/issue11614.go	compiled	test/fixedbugs/issue11614.go:18:2: (I) (type) is not an expression
testdir:fixedbugs/issue11656.go	interpreted	BASHPP-ECOLLECTION-ELEMENT: /srv/sprint151/leaf-151/tmp/Testfixedbugsissue11656.go4251174807/001/src/issue11656.dir/issue11656.go:70:31: BASHPP-EEXPR-FORM: unsupported scalar expression *syntax.BashPPAddressExpr
testdir:fixedbugs/issue11945.go	interpreted	fixedbugs/issue11945.go:12:1: _ redeclared in this block
testdir:fixedbugs/issue12226.go	interpreted	fixedbugs/issue12226.go:12:5: BASHPP-ESELECTOR-EXPR: unsupported structured expression
testdir:fixedbugs/issue1304.go	interpreted	fixedbugs/issue1304.go:21:6: fixedbugs/issue1304.go:21:6: BASHPP-EEXPR-DIVZERO: division by zero
testdir:fixedbugs/issue13162.go	interpreted	BASHPP-ESELECTOR-ROOT: s is not a structured value
testdir:fixedbugs/issue13169.go	interpreted	fixedbugs/issue13169.go:40:9: BASHPP-ESELECTOR-EXPR: unsupported structured expression
testdir:fixedbugs/issue13684.go	interpreted	fixedbugs/issue13684.go:15:2: gosource: unsupported labeled branch
testdir:fixedbugs/issue13684.go	compiled	fixedbugs/issue13684.go:15:2: gosource: unsupported labeled branch
testdir:fixedbugs/issue14591.go	interpreted	fixedbugs/issue14591.go:32:5: BASHPP-ECOLLECTION-BOUNDS: index 1 out of bounds for length 0
testdir:fixedbugs/issue14651.go	interpreted	f32: cannot use "1/1427247692705959881058285969449495136382746624" as float64 value for parameter x
testdir:fixedbugs/issue14999.go	interpreted	compilation succeeded unexpectedly
testdir:fixedbugs/issue15252.go	interpreted	fixedbugs/issue15252.go:19:9: BASHPP-ECOLLECTION-BOUNDS: index 4294967297 out of bounds for length 2
testdir:fixedbugs/issue15277.go	interpreted	fixedbugs/issue15277.go:19:20: gosource: unsupported interpreter collection value expand.invalidObject
testdir:fixedbugs/issue15281.go	interpreted	fixedbugs/issue15281.go:32:12: BASHPP-EEXPR-OPERAND: x is not a scalar
testdir:fixedbugs/issue15329.go	interpreted	fixedbugs/issue15329.go:44:2: fixedbugs/issue15329.go:44:23: BASHPP-EEXPR-UNDEFINED: undefined callable computed function
testdir:fixedbugs/issue15528.go	interpreted	BASHPP-EINTERFACE-EMBED: interface Strunger embeds non-interface __gosource_import_0_0.Stringer
testdir:fixedbugs/issue15585.go	interpreted	test/fixedbugs/issue15585.go:19:3: gosource: unsupported LabeledStmt
testdir:fixedbugs/issue15585.go	compiled	test/fixedbugs/issue15585.go:19:3: gosource: unsupported LabeledStmt
testdir:fixedbugs/issue15646.go	interpreted	test/fixedbugs/issue15646.dir/a.go:18:9: BASHPP-ESELECTOR-ROOT: __gosource_pkg_0_T is not a structured value
testdir:fixedbugs/issue15838.go	interpreted	test/fixedbugs/issue15838.dir/a.go:8:1: gosource: unsupported LabeledStmt
testdir:fixedbugs/issue15838.go	compiled	test/fixedbugs/issue15838.dir/a.go:8:1: gosource: unsupported LabeledStmt
testdir:fixedbugs/issue15975.go	interpreted	nil interface has no method Close
testdir:fixedbugs/issue15992.go	interpreted	Go value requires one result
testdir:fixedbugs/issue16016.go	interpreted	BASHPP-ETYPESWITCH-OPERAND: type switch operand must be an interface
testdir:fixedbugs/issue16037_run.go	interpreted	command exceeded time limit
testdir:fixedbugs/issue16037_run.go	compiled	fixedbugs/issue16037_run.go:22:1: LOWER-ETYPE: cannot use __gosource_import_0_2.Must(((__gosource_import_0_2.New(string("main"))).Parse)(string(`
testdir:fixedbugs/issue16095.go	interpreted	fixedbugs/issue16095.go:24:9: BASHPP-EASSIGN-UNDECLARED: RHS nil is not declared
testdir:fixedbugs/issue16130.go	interpreted	fixedbugs/issue16130.go:37:7: BASHPP-EEXPR-CONVERT: cannot convert Int to (interface{})
testdir:fixedbugs/issue16130.go	compiled	panic: BASHPP-EASSERT-FAIL: interface value has dynamic type int, not I [recovered]
testdir:fixedbugs/issue16369.go	interpreted	compilation succeeded unexpectedly
testdir:fixedbugs/issue16760.go	interpreted	nil interface has no method Write
testdir:fixedbugs/issue16870.go	interpreted	fixedbugs/issue16870.go:30:5: BASHPP-EASSIGN-TYPE: cannot assign bool to interface
testdir:fixedbugs/issue16870.go	compiled	fixedbugs/issue16870.go:114:2: LOWER-ETYPE: assignment mismatch: 2 variables but __bpp0_rt.MustValue returns 1 value
testdir:fixedbugs/issue17381.go	interpreted	fixedbugs/issue17381.go:38:9: BASHPP-ESELECTOR-EXPR: unsupported structured expression
testdir:fixedbugs/issue17752.go	interpreted	BASHPP-ECOLLECTION-KEY: unsupported map key type [8]string
testdir:fixedbugs/issue17758.go	interpreted	test/fixedbugs/issue17758.go:13:6: foo redeclared in this block
testdir:fixedbugs/issue17758.go	compiled	test/fixedbugs/issue17758.go:13:6: foo redeclared in this block
testdir:fixedbugs/issue18410.go	interpreted	fixedbugs/issue18410.go:33:18: gosource: computed call runtime is not implemented
testdir:fixedbugs/issue18459.go	interpreted	compilation succeeded unexpectedly
testdir:fixedbugs/issue18459.go	compiled	compilation succeeded unexpectedly
testdir:fixedbugs/issue18595.go	interpreted	fixedbugs/issue18595.go:46:8: BASHPP-EEXPR-CONVERT: cannot convert String to (I)
testdir:fixedbugs/issue18882.go	interpreted	compilation succeeded unexpectedly
testdir:fixedbugs/issue18882.go	compiled	compilation succeeded unexpectedly
testdir:fixedbugs/issue18911.go	interpreted	test/fixedbugs/issue18911.dir/b.go:12:12: BASHPP-EEXPR-UNDEFINED: undefined callable recover
testdir:fixedbugs/issue18911.go	compiled	panic: runtime error: panic called with nil argument [recovered, repanicked]
testdir:fixedbugs/issue19040.go	interpreted	value method F called using nil *T pointer
testdir:fixedbugs/issue19078.go	interpreted	fixedbugs/issue19078.go:20:15: BASHPP-EEXPR-CONVERT: cannot convert String to __gosource_import_0_0.Pointer
testdir:fixedbugs/issue19113.go	interpreted	fixedbugs/issue19113.go:12:2: BASHPP-EEXPR-FORM: unsupported scalar expression *syntax.BashPPFuncLit
testdir:fixedbugs/issue19246.go	interpreted	fixedbugs/issue19246.go:27:2: fixedbugs/issue19246.go:27:4: BASHPP-ENIL-DEREF: dereference of nil pointer
testdir:fixedbugs/issue19359.go	interpreted	BASHPP-EBUILTIN-TYPE: delete key: BASHPP-ECOLLECTION-ELEMENT: scalar cannot be used as interface
testdir:fixedbugs/issue19678.go	interpreted	test/fixedbugs/issue19678.go:15:1: gosource: unsupported LabeledStmt
testdir:fixedbugs/issue19678.go	compiled	test/fixedbugs/issue19678.go:15:1: gosource: unsupported LabeledStmt
testdir:fixedbugs/issue19699.go	interpreted	test/fixedbugs/issue19699.dir/a.go:8:1: gosource: unsupported LabeledStmt
testdir:fixedbugs/issue19699.go	compiled	test/fixedbugs/issue19699.dir/a.go:8:1: gosource: unsupported LabeledStmt
testdir:fixedbugs/issue19710.go	interpreted	fixedbugs/issue19710.go:22:19: BASHPP-EEXPR-UNDEFINED: undefined: i
testdir:fixedbugs/issue19783.go	interpreted	test/fixedbugs/issue19783.go:12:3: gosource: unsupported labeled branch
testdir:fixedbugs/issue19783.go	compiled	test/fixedbugs/issue19783.go:12:3: gosource: unsupported labeled branch
testdir:fixedbugs/issue19799.go	interpreted	fixedbugs/issue19799.go:38:2: fixedbugs/issue19799.go:38:6: BASHPP-ECOLLECTION-BOUNDS: index 0 out of bounds for length 0
testdir:fixedbugs/issue19911.go	interpreted	fixedbugs/issue19911.go:19:2: fixedbugs/issue19911.go:19:67: BASHPP-EEXPR-NIL: nil is not a scalar
testdir:fixedbugs/issue20027.go	interpreted	compilation succeeded unexpectedly
testdir:fixedbugs/issue20298.go	interpreted	test/fixedbugs/issue20298.go:14:2: "bufio" imported and not used
testdir:fixedbugs/issue20298.go	compiled	test/fixedbugs/issue20298.go:14:2: "bufio" imported and not used
testdir:fixedbugs/issue20415.go	interpreted	test/fixedbugs/issue20415.go:14:5: f redeclared in this block
testdir:fixedbugs/issue20415.go	compiled	test/fixedbugs/issue20415.go:14:5: f redeclared in this block
testdir:fixedbugs/issue20529.go	interpreted	compilation succeeded unexpectedly
testdir:fixedbugs/issue20530.go	interpreted	fixedbugs/issue20530.go:13:12: BASHPP-EEXPR-FORM: unsupported scalar call
testdir:fixedbugs/issue20780.go	interpreted	compilation succeeded unexpectedly
testdir:fixedbugs/issue20780.go	compiled	panic: runtime error: invalid memory address or nil pointer dereference
testdir:fixedbugs/issue21048.go	interpreted	BASHPP-ESTRUCT-FIELD-DUPLICATE: field "_" declared more than once
testdir:fixedbugs/issue21221.go	interpreted	fixedbugs/issue21221.go:12:5: BASHPP-EEXPR-CONVERT: cannot convert Int to __gosource_import_0_0.Pointer
testdir:fixedbugs/issue21687.go	interpreted	fixedbugs/issue21687.go:17:8: BASHPP-EUPDATE-RHS: fixedbugs/issue21687.go:17:8: BASHPP-EEXPR-FORM: unsupported scalar call
testdir:fixedbugs/issue22083.go	interpreted	fixedbugs/issue22083.go:22:9: BASHPP-ECOLLECTION-BOUNDS: index 3 out of bounds for length 3
testdir:fixedbugs/issue22200.go	interpreted	compilation succeeded unexpectedly
testdir:fixedbugs/issue22200b.go	interpreted	compilation succeeded unexpectedly
testdir:fixedbugs/issue22326.go	interpreted	abc_dfixedbugs/issue22326.go:9:1: _ redeclared in this block
testdir:fixedbugs/issue22605.go	interpreted	BASHPP-ECOLLECTION-KEY: unsupported map key type [8]string
testdir:fixedbugs/issue22881.go	interpreted	BASHPP-ENIL-DEREF: dereference of nil pointer
testdir:fixedbugs/issue22904.go	interpreted	test/fixedbugs/issue22904.go:12:6: invalid recursive type a
testdir:fixedbugs/issue22904.go	compiled	test/fixedbugs/issue22904.go:12:6: invalid recursive type a
testdir:fixedbugs/issue23017.go	interpreted	BASHPP-ENIL-DEREF: dereference of nil pointer
testdir:fixedbugs/issue23017.go	compiled	fixedbugs/issue23017.go:98:2: LOWER-ETYPE: use of untyped nil in multiple assignment
testdir:fixedbugs/issue23489.go	interpreted	type P has no method Foo
testdir:fixedbugs/issue23545.go	interpreted	fixedbugs/issue23545.go:13:17: BASHPP-EEXPR-OPERAND: a is not a scalar
testdir:fixedbugs/issue23609.go	interpreted	compilation succeeded unexpectedly
testdir:fixedbugs/issue23609.go	compiled	# bashpp_s1572
testdir:fixedbugs/issue23734.go	interpreted	BASHPP-ECOLLECTION-KEY: unsupported map key type interface
testdir:fixedbugs/issue23814.go	interpreted	fixedbugs/issue23814.go:23:6: fixedbugs/issue23814.go:23:20: BASHPP-EEXPR-NIL: nil is not a scalar
testdir:fixedbugs/issue23837.go	interpreted	fixedbugs/issue23837.go:11:9: BASHPP-ENIL-DEREF: dereference of nil pointer
testdir:fixedbugs/issue24488.go	interpreted	fixedbugs/issue24488.go:35:14: BASHPP-EEXPR-FORM: unsupported scalar expression *syntax.BashPPFuncLit
testdir:fixedbugs/issue24763.go	interpreted	fixedbugs/issue24763.go:11:10: BASHPP-EEXPR-CONVERT: cannot convert Int to interface{}
testdir:fixedbugs/issue24937.go	interpreted	fixedbugs/issue24937.go:12:7: BASHPP-EEXPR-FORM: unsupported scalar call
testdir:fixedbugs/issue25507.go	interpreted	compilation succeeded unexpectedly
testdir:fixedbugs/issue25897a.go	interpreted	fixedbugs/issue25897a.go:34:54: BASHPP-EEXPR-NIL: nil is not a scalar
testdir:fixedbugs/issue26094.go	interpreted	fixedbugs/issue26094.go:24:2: type T redeclared in this session
testdir:fixedbugs/issue26094.go	compiled	BASHPP-EASSERT-FAIL: interface value has dynamic type T, not T
testdir:fixedbugs/issue2615.go	interpreted	BASHPP-ECOLLECTION-ELEMENT: cannot use string value as uint64
testdir:fixedbugs/issue26416.go	interpreted	test/fixedbugs/issue26416.go:24:9: invalid implicit pointer indirection to reach t1f1
testdir:fixedbugs/issue26416.go	compiled	test/fixedbugs/issue26416.go:24:9: invalid implicit pointer indirection to reach t1f1
testdir:fixedbugs/issue27201.go	interpreted	BASHPP-ENIL-DEREF: dereference of nil pointer
testdir:fixedbugs/issue27278.go	interpreted	fixedbugs/issue27278.go:44:2: gosource: computed call runtime is not implemented
testdir:fixedbugs/issue27289.go	interpreted	fixedbugs/issue27289.go:13:6: fixedbugs/issue27289.go:13:6: BASHPP-ECOLLECTION-BOUNDS: index -1 out of bounds for length 0
testdir:fixedbugs/issue27518a.go	interpreted	BASHPP-ENIL-DEREF: dereference of nil pointer
testdir:fixedbugs/issue27518b.go	interpreted	BASHPP-EBUILTIN-TYPE: new requires exactly one type argument and is only a value expression
testdir:fixedbugs/issue27695b.go	interpreted	fixedbugs/issue27695b.go:28:11: fixedbugs/issue27695b.go:28:34: BASHPP-EEXPR-FORM: unsupported scalar expression *syntax.BashPPAddressExpr
testdir:fixedbugs/issue27695c.go	interpreted	fixedbugs/issue27695c.go:29:11: fixedbugs/issue27695c.go:29:34: BASHPP-EEXPR-FORM: unsupported scalar expression *syntax.BashPPAddressExpr
testdir:fixedbugs/issue27718.go	interpreted	fixedbugs/issue27718.go:18:9: BASHPP-EEXPR-DIVZERO: division by zero
testdir:fixedbugs/issue27961.go	interpreted	fixedbugs/issue27961.go:18:2: gosource: computed call runtime is not implemented
testdir:fixedbugs/issue28390.go	interpreted	fixedbugs/issue28390.go:38:2: Go value requires one result
testdir:fixedbugs/issue28445.go	compiled	test/fixedbugs/issue28445.go:9:1: LOWER-ETYPE: cannot use (**float64)(nil) (value of type **float64) as *float64 value in variable declaration
testdir:fixedbugs/issue28616.go	interpreted	test/fixedbugs/issue28616.go:18:4: gosource: unsupported labeled branch
testdir:fixedbugs/issue28616.go	compiled	test/fixedbugs/issue28616.go:18:4: gosource: unsupported labeled branch
testdir:fixedbugs/issue28797.go	interpreted	fixedbugs/issue28797.go:41:14: BASHPP-ECOLLECTION-SLICE: slice bounds out of range [1:-1] with length 1
testdir:fixedbugs/issue29013a.go	interpreted	BASHPP-ECOLLECTION-ELEMENT: fixedbugs/issue29013a.go:14:2: BASHPP-EEXPR-OPERAND: Dicts is not a scalar
testdir:fixedbugs/issue29013b.go	interpreted	BASHPP-ECOLLECTION-KEY: unsupported map key type Int
testdir:fixedbugs/issue29264.go	interpreted	fixedbugs/issue29264.go:17:20: gosource: unsupported interpreter collection value expand.invalidObject
testdir:fixedbugs/issue29304.go	interpreted	fixedbugs/issue29304.go:16:5: BASHPP-EEXPR-UNDEFINED: undefined callable error
testdir:fixedbugs/issue29312.go	interpreted	fixedbugs/issue29312.go:65:13: gosource: unsupported interpreter collection value expand.invalidObject
testdir:fixedbugs/issue29329.go	interpreted	DouglasPeucker: cannot use "3602879701896397/36028797018963968" as float64 value for parameter threshold
testdir:fixedbugs/issue29362.go	interpreted	fixedbugs/issue29362.go:25:11: fixedbugs/issue29362.go:25:34: BASHPP-EEXPR-FORM: unsupported scalar expression *syntax.BashPPAddressExpr
testdir:fixedbugs/issue29362b.go	interpreted	fixedbugs/issue29362b.go:25:11: fixedbugs/issue29362b.go:25:34: BASHPP-EEXPR-FORM: unsupported scalar expression *syntax.BashPPAddressExpr
testdir:fixedbugs/issue29504.go	interpreted	fixedbugs/issue29504.go:23:10: fixedbugs/issue29504.go:23:10: BASHPP-ECOLLECTION-BOUNDS: index 9 out of bounds for length 1
testdir:fixedbugs/issue29504.go	compiled	could not find marker line in traceback:
testdir:fixedbugs/issue29612.go	interpreted	/srv/sprint151/leaf-151/tmp/Testfixedbugsissue29612.go1093805468/001/src/issue29612.dir/p2/ssa/ssa.go:18:3: gosource: computed call runtime is not implemented
testdir:fixedbugs/issue30041.go	interpreted	fixedbugs/issue30041.go:27:11: fixedbugs/issue30041.go:27:34: BASHPP-EEXPR-FORM: unsupported scalar expression *syntax.BashPPAddressExpr
testdir:fixedbugs/issue30116.go	interpreted	fixedbugs/issue30116.go:36:8: fixedbugs/issue30116.go:36:8: BASHPP-ECOLLECTION-BOUNDS: index -9876543210 out of bounds for length 3
testdir:fixedbugs/issue30116u.go	interpreted	BASHPP-ECOLLECTION-ELEMENT: cannot use string value as uint64
testdir:fixedbugs/issue30862.go	interpreted	/srv/sprint151/leaf-151/tmp/Testfixedbugsissue30862.go886226171/001/src/issue30862.dir/b/b.go:15:19: BASHPP-EEXPR-FORM: unsupported scalar expression *syntax.BashPPNewExpr
testdir:fixedbugs/issue30862.go	compiled	test failed: fail 1
testdir:fixedbugs/issue30908.go	interpreted	test/fixedbugs/issue30908.dir/m.go:18:5: BASHPP-EEXPR-OPERAND: indexed value is not a scalar
testdir:fixedbugs/issue31419.go	interpreted	fixedbugs/issue31419.go:27:8: BASHPP-EASSIGN-ARITY: 2 variable(s) but 1 value(s)
testdir:fixedbugs/issue31419.go	compiled	fixedbugs/issue31419.go:27:2: LOWER-ETYPE: assignment mismatch: 2 variables but __bpp0_rt.MustValue returns 1 value
testdir:fixedbugs/issue31747.go	interpreted	compilation succeeded unexpectedly
testdir:fixedbugs/issue31747.go	compiled	# bashpp_s1572
testdir:fixedbugs/issue32187.go	interpreted	fixedbugs/issue32187.go:32:9: BASHPP-EASSERT-FAIL: interface value has dynamic type <inferred>, not *int
testdir:fixedbugs/issue32288.go	interpreted	BASHPP-ENIL-DEREF: dereference of nil pointer
testdir:fixedbugs/issue32477.go	interpreted	BASHPP-ECOLLECTION-ASSIGN: indexed target is not a collection
testdir:fixedbugs/issue32595.go	interpreted	test/fixedbugs/issue32595.dir/b.go:11:23: BASHPP-EEXPR-FORM: unsupported scalar expression *syntax.BashPPNewExpr
testdir:fixedbugs/issue33062.go	interpreted	fixedbugs/issue33062.go:24:20: BASHPP-EEXPR-OPERAND: x is not a scalar
testdir:fixedbugs/issue33724.go	interpreted	BASHPP-ENIL-DEREF: dereference of nil pointer
testdir:fixedbugs/issue33739.go	interpreted	test/fixedbugs/issue33739.dir/b.go:10:4: gosource: computed call runtime is not implemented
testdir:fixedbugs/issue34123.go	interpreted	BASHPP-ENIL-DEREF: dereference of nil pointer
testdir:fixedbugs/issue34329.go	interpreted	compilation succeeded unexpectedly
testdir:fixedbugs/issue34395.go	interpreted	BASHPP-ECOLLECTION-ELEMENT: cannot use [100 * 1024 * 1024]byte as [104857600]byte element
testdir:fixedbugs/issue35027.go	interpreted	fixedbugs/issue35027.go:18:45: BASHPP-EEXPR-FORM: unsupported scalar expression *syntax.BashPPAddressExpr
testdir:fixedbugs/issue35073a.go	interpreted	fixedbugs/issue35073a.go:21:6: fixedbugs/issue35073a.go:21:6: BASHPP-EEXPR-CONVERT: cannot convert Int to __gosource_import_0_1.Pointer
testdir:fixedbugs/issue35576.go	interpreted	fixedbugs/issue35576.go:14:8: BASHPP-EEXPR-CALL: scalar call requires one result
testdir:fixedbugs/issue37716.go	interpreted	fixedbugs/issue37716.go:26:2: BASHPP-ECOLLECTION-KEY: unsupported map key type K
testdir:fixedbugs/issue37975.go	interpreted	BASHPP-EBUILTIN-TYPE: assignment target "_" is not declared
testdir:fixedbugs/issue38125.go	interpreted	test/fixedbugs/issue38125.go:21:6: gosource: unsupported expression *ast.StructType
testdir:fixedbugs/issue38125.go	compiled	test/fixedbugs/issue38125.go:21:6: gosource: unsupported expression *ast.StructType
testdir:fixedbugs/issue38496.go	interpreted	fixedbugs/issue38496.go:19:6: fixedbugs/issue38496.go:19:6: BASHPP-ENIL-DEREF: dereference of nil pointer
testdir:fixedbugs/issue39541.go	interpreted	fixedbugs/issue39541.go:20:60: BASHPP-EEXPR-NIL: nil is not a scalar
testdir:fixedbugs/issue40252.go	interpreted	BASHPP-ESELECTOR-ROOT: __gosource_pkg_0_I is not a structured value
testdir:fixedbugs/issue40367.go	interpreted	fixedbugs/issue40367.go:26:1: gosource: unsupported LabeledStmt
testdir:fixedbugs/issue40367.go	compiled	fixedbugs/issue40367.go:26:1: gosource: unsupported LabeledStmt
testdir:fixedbugs/issue40629.go	interpreted	BASHPP-ENIL-DEREF: dereference of nil pointer
testdir:fixedbugs/issue4066.go	interpreted	fixedbugs/issue4066.go:25:8: BASHPP-EASSERT-FAIL: interface value has dynamic type string, not terr
testdir:fixedbugs/issue4085b.go	interpreted	BASHPP-EBUILTIN-TYPE: assignment target "_" is not declared
testdir:fixedbugs/issue40917.go	interpreted	fixedbugs/issue40917.go:13:22: BASHPP-EEXPR-FORM: unsupported scalar expression *syntax.BashPPAddressExpr
testdir:fixedbugs/issue41575.go	interpreted	test/fixedbugs/issue41575.go:18:6: invalid recursive type b
testdir:fixedbugs/issue41575.go	compiled	test/fixedbugs/issue41575.go:18:6: invalid recursive type b
testdir:fixedbugs/issue42058a.go	interpreted	compilation succeeded unexpectedly
testdir:fixedbugs/issue42058a.go	compiled	# bashpp_s1572
testdir:fixedbugs/issue42058b.go	interpreted	compilation succeeded unexpectedly
testdir:fixedbugs/issue4252.go	interpreted	test/fixedbugs/issue4252.dir/main.go:16:27: BASHPP-EEXPR-NIL: nil is not a scalar
testdir:fixedbugs/issue42703.go	interpreted	fixedbugs/issue42703.go:12:2: gosource: computed call runtime is not implemented
testdir:fixedbugs/issue43111.go	interpreted	invalid select case
testdir:fixedbugs/issue4316.go	interpreted	fixedbugs/issue4316.go:19:7: BASHPP-EEXPR-CONVERT: cannot convert String to Peano
testdir:fixedbugs/issue43164.go	compiled	test/fixedbugs/issue43164.dir/a.go:9:1: LOWER-ETYPE: cannot use Index (value of type func(s []byte, sep []byte) int) as func(s string, substr string) int value in variable declaration
testdir:fixedbugs/issue4323.go	compiled	test/fixedbugs/issue4323.go:18:1: LOWER-ETYPE: cannot use newReader() (value of type *reader) as reader value in variable declaration
testdir:fixedbugs/issue43292.go	interpreted	fixedbugs/issue43292.go:11:10: BASHPP-EEXPR-FORM: unsupported scalar expression *syntax.BashPPCompositeLit
testdir:fixedbugs/issue43444.go	interpreted	e a bfixedbugs/issue43444.go:26:13: fixedbugs/issue43444.go:26:13: BASHPP-EEXPR-FORM: unsupported scalar call
testdir:fixedbugs/issue4353.go	interpreted	fixedbugs/issue4353.go:18:6: fixedbugs/issue4353.go:18:6: BASHPP-ECOLLECTION-BOUNDS: index 100023 out of bounds for length 0
testdir:fixedbugs/issue43570.go	interpreted	fixedbugs/issue43570.go:20:5: BASHPP-EEXPR-OPERAND: t is not a scalar
testdir:fixedbugs/issue43619.go	interpreted	fixedbugs/issue43619.go:71:20: BASHPP-ECOLLECTION-ELEMENT: cannot use *interp.bashPPBridgeValue value as float64
testdir:fixedbugs/issue43633.go	interpreted	test/fixedbugs/issue43633.dir/main.go:15:6: BASHPP-EEXPR-UNDEFINED: undefined callable g
testdir:fixedbugs/issue43835.go	interpreted	fixedbugs/issue43835.go:26:17: fixedbugs/issue43835.go:26:17: BASHPP-ENIL-DEREF: dereference of nil pointer
testdir:fixedbugs/issue43942.go	interpreted	fixedbugs/issue43942.go:16:3: fixedbugs/issue43942.go:16:15: BASHPP-EEXPR-UNDEFINED: undefined callable recover
testdir:fixedbugs/issue44355.go	compiled	test/fixedbugs/issue44355.dir/b.go:9:1: LOWER-ETYPE: cannot use __gosource_pkg_0_F() (value of type *int) as int value in variable declaration
testdir:fixedbugs/issue44465.go	interpreted	test/fixedbugs/issue44465.go:19:3: gosource: unsupported labeled branch
testdir:fixedbugs/issue44465.go	compiled	test/fixedbugs/issue44465.go:19:3: gosource: unsupported labeled branch
testdir:fixedbugs/issue44830.go	interpreted	fixedbugs/issue44830.go:15:37: BASHPP-EEXPR-NIL: nil is not a scalar
testdir:fixedbugs/issue4495.go	interpreted	fixedbugs/issue4495.go:21:11: fixedbugs/issue4495.go:21:11: BASHPP-EEXPR-UNDEFINED: undefined callable I
testdir:fixedbugs/issue4510.go	interpreted	test/fixedbugs/issue4510.dir/f2.go:7:6: fmt already declared through import of package fmt ("fmt")
testdir:fixedbugs/issue4510.go	compiled	test/fixedbugs/issue4510.dir/f2.go:7:6: fmt already declared through import of package fmt ("fmt")
testdir:fixedbugs/issue4518.go	interpreted	fixedbugs/issue4518.go:63:2: Go value requires one result
testdir:fixedbugs/issue4562.go	interpreted	fixedbugs/issue4562.go:22:9: BASHPP-ENIL-DEREF: dereference of nil pointer
testdir:fixedbugs/issue4585.go	interpreted	BASHPP-ESELECTOR-EXPR: unsupported structured expression
testdir:fixedbugs/issue4590.go	interpreted	BASHPP-EINTERFACE-IMPOSSIBLE: struct cannot implement interface
testdir:fixedbugs/issue45947.go	interpreted	test/fixedbugs/issue45947.go:12:3: gosource: unsupported LabeledStmt
testdir:fixedbugs/issue45947.go	compiled	test/fixedbugs/issue45947.go:12:3: gosource: unsupported LabeledStmt
testdir:fixedbugs/issue45948.go	interpreted	test/fixedbugs/issue45948.go:13:1: gosource: unsupported LabeledStmt
testdir:fixedbugs/issue45948.go	compiled	test/fixedbugs/issue45948.go:13:1: gosource: unsupported LabeledStmt
testdir:fixedbugs/issue46304.go	interpreted	BASHPP-ECOLLECTION-ELEMENT: fixedbugs/issue46304.go:71:33: BASHPP-EEXPR-OPERAND: p1 is not a scalar
testdir:fixedbugs/issue46525.go	interpreted	compilation succeeded unexpectedly
testdir:fixedbugs/issue46725.go	interpreted	BASHPP-ESTRUCT-TYPE: <inferred> is not a supported struct type
testdir:fixedbugs/issue46938.go	interpreted	fixedbugs/issue46938.go:25:22: BASHPP-EEXPR-FORM: unsupported scalar expression *syntax.BashPPAddressExpr
testdir:fixedbugs/issue47068.go	interpreted	test/fixedbugs/issue47068.dir/b.go:11:23: BASHPP-EEXPR-FORM: unsupported scalar expression *syntax.BashPPNewExpr
